Date,Time,Temperature,Humidity
2018-01-06,10:43:41 PM,75.2,88.5
2018-01-06,10:45:07 PM,75.3,88.6
2018-01-06,10:46:34 PM,75.4,88.7
2018-01-06,10:48:00 PM,75.3,88.7
2018-01-06,10:49:26 PM,75.3,88.8
2018-01-06,10:50:53 PM,75.2,88.8
2018-01-06,10:52:19 PM,75.3,88.8
2018-01-06,10:53:46 PM,75.4,88.7
2018-01-06,10:55:12 PM,75.4,88.6
2018-01-06,10:56:38 PM,75.5,88.6
2018-01-06,10:58:05 PM,75.6,88.6
2018-01-06,10:59:31 PM,75.6,88.6
2018-01-06,11:00:58 PM,75.5,88.5
2018-01-06,11:02:24 PM,75.6,88.4
2018-01-06,11:03:50 PM,75.6,88.3
2018-01-06,11:05:17 PM,75.6,88.3
2018-01-06,11:06:43 PM,75.6,88.3
2018-01-06,11:08:10 PM,75.5,88.3
2018-01-06,11:09:36 PM,75.5,88.3
2018-01-06,11:11:02 PM,75.6,88.2
2018-01-06,11:12:29 PM,75.5,88.1
2018-01-06,11:13:55 PM,75.5,88.1
2018-01-06,11:15:22 PM,75.5,88.1
2018-01-06,11:16:48 PM,75.5,88.0
2018-01-06,11:18:14 PM,75.5,88.1
2018-01-06,11:19:41 PM,75.5,88.0
2018-01-06,11:21:07 PM,75.6,88.1
2018-01-06,11:22:34 PM,75.6,88.0
2018-01-06,11:24:00 PM,75.6,88.0
2018-01-06,11:25:26 PM,75.5,88.0
2018-01-06,11:26:53 PM,75.5,87.9
2018-01-06,11:28:19 PM,75.5,87.8
2018-01-06,11:29:46 PM,75.6,87.7
2018-01-06,11:31:12 PM,75.6,87.7
2018-01-06,11:32:38 PM,75.6,87.7
2018-01-06,11:34:05 PM,75.6,87.8
2018-01-06,11:35:31 PM,75.6,87.8
2018-01-06,11:36:58 PM,75.6,87.7
2018-01-06,11:38:24 PM,75.6,87.7
2018-01-06,11:39:50 PM,75.6,87.8
2018-01-06,11:41:17 PM,75.7,87.9
2018-01-06,11:42:43 PM,75.8,87.9
2018-01-06,11:44:10 PM,75.8,87.8
2018-01-06,11:45:36 PM,75.7,87.7
2018-01-06,11:47:02 PM,75.8,87.8
2018-01-06,11:48:29 PM,75.7,87.9
2018-01-06,11:49:55 PM,75.6,87.8
2018-01-06,11:51:22 PM,75.7,87.8
2018-01-06,11:52:48 PM,75.7,87.9
2018-01-06,11:54:14 PM,75.7,87.8
2018-01-06,11:55:41 PM,75.8,87.8
2018-01-06,11:57:07 PM,75.8,87.8
2018-01-06,11:58:34 PM,75.8,87.9
2018-01-07,12:00:00 AM,75.9,87.9
2018-01-07,12:01:26 AM,76.0,87.9
2018-01-07,12:02:53 AM,76.1,88.0
2018-01-07,12:04:19 AM,76.0,88.0
2018-01-07,12:05:46 AM,76.0,88.0
2018-01-07,12:07:12 AM,76.0,88.1
2018-01-07,12:08:38 AM,76.1,88.0
2018-01-07,12:10:05 AM,76.1,88.0
2018-01-07,12:11:31 AM,76.0,88.0
2018-01-07,12:12:58 AM,76.1,88.0
2018-01-07,12:14:24 AM,76.2,88.0
2018-01-07,12:15:50 AM,76.3,87.9
2018-01-07,12:17:17 AM,76.3,87.8
2018-01-07,12:18:43 AM,76.4,87.9
2018-01-07,12:20:10 AM,76.5,87.8
2018-01-07,12:21:36 AM,76.4,87.8
2018-01-07,12:23:02 AM,76.3,87.8
2018-01-07,12:24:29 AM,76.3,87.9
2018-01-07,12:25:55 AM,76.2,88.0
2018-01-07,12:27:22 AM,76.2,88.0
2018-01-07,12:28:48 AM,76.1,88.1
2018-01-07,12:30:14 AM,76.2,88.1
2018-01-07,12:31:41 AM,76.2,88.0
2018-01-07,12:33:07 AM,76.3,88.0
2018-01-07,12:34:34 AM,76.4,88.1
2018-01-07,12:36:00 AM,76.5,88.2
2018-01-07,12:37:26 AM,76.5,88.3
2018-01-07,12:38:53 AM,76.6,88.3
2018-01-07,12:40:19 AM,76.6,88.3
2018-01-07,12:41:46 AM,76.6,88.3
2018-01-07,12:43:12 AM,76.7,88.3
2018-01-07,12:44:38 AM,76.6,88.2
2018-01-07,12:46:05 AM,76.6,88.3
2018-01-07,12:47:31 AM,76.6,88.3
2018-01-07,12:48:58 AM,76.6,88.4
2018-01-07,12:50:24 AM,76.6,88.4
2018-01-07,12:51:50 AM,76.5,88.3
2018-01-07,12:53:17 AM,76.5,88.4
2018-01-07,12:54:43 AM,76.5,88.3
2018-01-07,12:56:10 AM,76.6,88.3
2018-01-07,12:57:36 AM,76.5,88.3
2018-01-07,12:59:02 AM,76.5,88.3
2018-01-07,01:00:29 AM,76.5,88.4
2018-01-07,01:01:55 AM,76.6,88.4
2018-01-07,01:03:22 AM,76.5,88.5
2018-01-07,01:04:48 AM,76.5,88.5
2018-01-07,01:06:14 AM,76.4,88.4
2018-01-07,01:07:41 AM,76.5,88.4
2018-01-07,01:09:07 AM,76.5,88.4
2018-01-07,01:10:34 AM,76.5,88.4
2018-01-07,01:12:00 AM,76.6,88.4
2018-01-07,01:13:26 AM,76.5,88.4
2018-01-07,01:14:53 AM,76.5,88.3
2018-01-07,01:16:19 AM,76.5,88.2
2018-01-07,01:17:46 AM,76.5,88.3
2018-01-07,01:19:12 AM,76.4,88.3
2018-01-07,01:20:38 AM,76.4,88.4
2018-01-07,01:22:05 AM,76.4,88.4
2018-01-07,01:23:31 AM,76.3,88.3
2018-01-07,01:24:58 AM,76.4,88.2
2018-01-07,01:26:24 AM,76.4,88.2
2018-01-07,01:27:50 AM,76.4,88.3
2018-01-07,01:29:17 AM,76.3,88.4
2018-01-07,01:30:43 AM,76.2,88.5
2018-01-07,01:32:10 AM,76.3,88.4
2018-01-07,01:33:36 AM,76.3,88.4
2018-01-07,01:35:02 AM,76.3,88.3
2018-01-07,01:36:29 AM,76.3,88.3
2018-01-07,01:37:55 AM,76.3,88.2
2018-01-07,01:39:22 AM,76.2,88.2
2018-01-07,01:40:48 AM,76.1,88.1
2018-01-07,01:42:14 AM,76.1,88.1
2018-01-07,01:43:41 AM,76.1,88.1
2018-01-07,01:45:07 AM,76.2,88.1
2018-01-07,01:46:34 AM,76.1,88.1
2018-01-07,01:48:00 AM,76.0,88.1
2018-01-07,01:49:26 AM,76.1,88.2
2018-01-07,01:50:53 AM,76.1,88.1
2018-01-07,01:52:19 AM,76.1,88.0
2018-01-07,01:53:46 AM,76.0,88.1
2018-01-07,01:55:12 AM,76.1,88.1
2018-01-07,01:56:38 AM,76.1,88.1
2018-01-07,01:58:05 AM,76.0,88.1
2018-01-07,01:59:31 AM,76.0,88.0
2018-01-07,02:00:58 AM,75.9,88.0
2018-01-07,02:02:24 AM,75.8,88.1
2018-01-07,02:03:50 AM,75.8,88.2
2018-01-07,02:05:17 AM,75.7,88.3
2018-01-07,02:06:43 AM,75.8,88.3
2018-01-07,02:08:10 AM,75.8,88.3
2018-01-07,02:09:36 AM,75.8,88.4
2018-01-07,02:11:02 AM,75.7,88.3
2018-01-07,02:12:29 AM,75.8,88.3
2018-01-07,02:13:55 AM,75.9,88.4
2018-01-07,02:15:22 AM,75.9,88.5
2018-01-07,02:16:48 AM,76.0,88.4
2018-01-07,02:18:14 AM,75.9,88.5
2018-01-07,02:19:41 AM,75.9,88.5
2018-01-07,02:21:07 AM,75.9,88.5
2018-01-07,02:22:34 AM,75.9,88.5
2018-01-07,02:24:00 AM,75.9,88.6
2018-01-07,02:25:26 AM,76.0,88.6
2018-01-07,02:26:53 AM,75.9,88.7
2018-01-07,02:28:19 AM,76.0,88.6
2018-01-07,02:29:46 AM,75.9,88.7
2018-01-07,02:31:12 AM,75.9,88.7
2018-01-07,02:32:38 AM,75.9,88.6
2018-01-07,02:34:05 AM,75.9,88.6
2018-01-07,02:35:31 AM,75.8,88.5
2018-01-07,02:36:58 AM,75.9,88.5
2018-01-07,02:38:24 AM,75.9,88.5
2018-01-07,02:39:50 AM,75.9,88.5
2018-01-07,02:41:17 AM,75.9,88.5
2018-01-07,02:42:43 AM,75.9,88.5
2018-01-07,02:44:10 AM,75.9,88.5
2018-01-07,02:45:36 AM,75.9,88.4
2018-01-07,02:47:02 AM,76.0,88.5
2018-01-07,02:48:29 AM,76.0,88.6
2018-01-07,02:49:55 AM,76.0,88.6
2018-01-07,02:51:22 AM,76.0,88.5
2018-01-07,02:52:48 AM,76.0,88.5
2018-01-07,02:54:14 AM,75.9,88.5
2018-01-07,02:55:41 AM,75.8,88.5
2018-01-07,02:57:07 AM,75.7,88.5
2018-01-07,02:58:34 AM,75.7,88.6
2018-01-07,03:00:00 AM,75.6,88.5
2018-01-07,03:01:26 AM,75.5,88.4
2018-01-07,03:02:53 AM,75.5,88.5
2018-01-07,03:04:19 AM,75.5,88.5
2018-01-07,03:05:46 AM,75.6,88.4
2018-01-07,03:07:12 AM,75.6,88.5
2018-01-07,03:08:38 AM,75.7,88.6
2018-01-07,03:10:05 AM,75.7,88.6
2018-01-07,03:11:31 AM,75.7,88.5
2018-01-07,03:12:58 AM,75.8,88.4
2018-01-07,03:14:24 AM,75.8,88.4
2018-01-07,03:15:50 AM,75.9,88.4
2018-01-07,03:17:17 AM,75.9,88.4
2018-01-07,03:18:43 AM,75.9,88.4
2018-01-07,03:20:10 AM,75.8,88.4
2018-01-07,03:21:36 AM,75.8,88.5
2018-01-07,03:23:02 AM,75.8,88.5
2018-01-07,03:24:29 AM,75.9,88.4
2018-01-07,03:25:55 AM,75.9,88.5
2018-01-07,03:27:22 AM,75.8,88.5
2018-01-07,03:28:48 AM,75.9,88.5
2018-01-07,03:30:14 AM,75.9,88.5
2018-01-07,03:31:41 AM,76.0,88.6
2018-01-07,03:33:07 AM,76.1,88.5
2018-01-07,03:34:34 AM,76.2,88.5
2018-01-07,03:36:00 AM,76.3,88.5
2018-01-07,03:37:26 AM,76.4,88.5
2018-01-07,03:38:53 AM,76.5,88.5
2018-01-07,03:40:19 AM,76.5,88.6
2018-01-07,03:41:46 AM,76.4,88.5
2018-01-07,03:43:12 AM,76.4,88.4
2018-01-07,03:44:38 AM,76.3,88.4
2018-01-07,03:46:05 AM,76.2,88.4
2018-01-07,03:47:31 AM,76.2,88.4
2018-01-07,03:48:58 AM,76.1,88.4
2018-01-07,03:50:24 AM,76.0,88.5
2018-01-07,03:51:50 AM,76.0,88.5
2018-01-07,03:53:17 AM,75.9,88.4
2018-01-07,03:54:43 AM,76.0,88.4
2018-01-07,03:56:10 AM,75.9,88.3
2018-01-07,03:57:36 AM,75.8,88.3
2018-01-07,03:59:02 AM,75.7,88.3
2018-01-07,04:00:29 AM,75.7,88.3
2018-01-07,04:01:55 AM,75.7,88.3
2018-01-07,04:03:22 AM,75.8,88.3
2018-01-07,04:04:48 AM,75.9,88.3
2018-01-07,04:06:14 AM,75.8,88.3
2018-01-07,04:07:41 AM,75.8,88.3
2018-01-07,04:09:07 AM,75.8,88.3
2018-01-07,04:10:34 AM,75.7,88.2
2018-01-07,04:12:00 AM,75.7,88.3
2018-01-07,04:13:26 AM,75.7,88.4
2018-01-07,04:14:53 AM,75.8,88.4
2018-01-07,04:16:19 AM,75.8,88.4
2018-01-07,04:17:46 AM,75.7,88.4
2018-01-07,04:19:12 AM,75.7,88.5
2018-01-07,04:20:38 AM,75.7,88.5
2018-01-07,04:22:05 AM,75.6,88.4
2018-01-07,04:23:31 AM,75.6,88.5
2018-01-07,04:24:58 AM,75.6,88.5
2018-01-07,04:26:24 AM,75.7,88.5
2018-01-07,04:27:50 AM,75.6,88.5
2018-01-07,04:29:17 AM,75.5,88.4
2018-01-07,04:30:43 AM,75.5,88.3
2018-01-07,04:32:10 AM,75.6,88.3
2018-01-07,04:33:36 AM,75.6,88.3
2018-01-07,04:35:02 AM,75.6,88.3
2018-01-07,04:36:29 AM,75.6,88.3
2018-01-07,04:37:55 AM,75.5,88.4
2018-01-07,04:39:22 AM,75.6,88.4
2018-01-07,04:40:48 AM,75.7,88.3
2018-01-07,04:42:14 AM,75.7,88.3
2018-01-07,04:43:41 AM,75.7,88.2
2018-01-07,04:45:07 AM,75.6,88.3
2018-01-07,04:46:34 AM,75.6,88.3
2018-01-07,04:48:00 AM,75.6,88.3
2018-01-07,04:49:26 AM,75.6,88.3
2018-01-07,04:50:53 AM,75.5,88.2
2018-01-07,04:52:19 AM,75.5,88.2
2018-01-07,04:53:46 AM,75.5,88.3
2018-01-07,04:55:12 AM,75.6,88.3
2018-01-07,04:56:38 AM,75.7,88.2
2018-01-07,04:58:05 AM,75.7,88.1
2018-01-07,04:59:31 AM,75.8,88.0
2018-01-07,05:00:58 AM,75.7,88.0
2018-01-07,05:02:24 AM,75.7,88.1
2018-01-07,05:03:50 AM,75.7,88.0
2018-01-07,05:05:17 AM,75.7,88.1
2018-01-07,05:06:43 AM,75.6,88.1
2018-01-07,05:08:10 AM,75.6,88.1
2018-01-07,05:09:36 AM,75.6,88.0
2018-01-07,05:11:02 AM,75.5,88.1
2018-01-07,05:12:29 AM,75.5,88.2
2018-01-07,05:13:55 AM,75.5,88.2
2018-01-07,05:15:22 AM,75.4,88.1
2018-01-07,05:16:48 AM,75.4,88.2
2018-01-07,05:18:14 AM,75.4,88.2
2018-01-07,05:19:41 AM,75.3,88.2
2018-01-07,05:21:07 AM,75.3,88.3
2018-01-07,05:22:34 AM,75.3,88.4
2018-01-07,05:24:00 AM,75.3,88.5
2018-01-07,05:25:26 AM,75.4,88.4
2018-01-07,05:26:53 AM,75.4,88.4
2018-01-07,05:28:19 AM,75.3,88.4
2018-01-07,05:29:46 AM,75.2,88.5
2018-01-07,05:31:12 AM,75.2,88.5
2018-01-07,05:32:38 AM,75.1,88.6
2018-01-07,05:34:05 AM,75.0,88.6
2018-01-07,05:35:31 AM,75.0,88.7
2018-01-07,05:36:58 AM,75.0,88.8
2018-01-07,05:38:24 AM,75.0,88.9
2018-01-07,05:39:50 AM,75.1,88.9
2018-01-07,05:41:17 AM,75.2,88.9
2018-01-07,05:42:43 AM,75.3,89.0
2018-01-07,05:44:10 AM,75.2,89.0
2018-01-07,05:45:36 AM,75.2,88.9
2018-01-07,05:47:02 AM,75.2,88.8
2018-01-07,05:48:29 AM,75.2,88.9
2018-01-07,05:49:55 AM,75.3,88.9
2018-01-07,05:51:22 AM,75.3,88.9
2018-01-07,05:52:48 AM,75.2,88.9
2018-01-07,05:54:14 AM,75.1,88.9
2018-01-07,05:55:41 AM,75.0,88.9
2018-01-07,05:57:07 AM,75.1,89.0
2018-01-07,05:58:34 AM,75.2,89.0
2018-01-07,06:00:00 AM,75.3,88.9
2018-01-07,06:01:26 AM,75.4,88.9
2018-01-07,06:02:53 AM,75.3,88.8
2018-01-07,06:04:19 AM,75.4,88.8
2018-01-07,06:05:46 AM,75.4,88.8
2018-01-07,06:07:12 AM,75.4,88.7
2018-01-07,06:08:38 AM,75.4,88.7
2018-01-07,06:10:05 AM,75.4,88.7
2018-01-07,06:11:31 AM,75.4,88.7
2018-01-07,06:12:58 AM,75.4,88.7
2018-01-07,06:14:24 AM,75.3,88.6
2018-01-07,06:15:50 AM,75.3,88.6
2018-01-07,06:17:17 AM,75.4,88.7
2018-01-07,06:18:43 AM,75.5,88.7
2018-01-07,06:20:10 AM,75.5,88.6
2018-01-07,06:21:36 AM,75.4,88.6
2018-01-07,06:23:02 AM,75.3,88.7
2018-01-07,06:24:29 AM,75.3,88.6
2018-01-07,06:25:55 AM,75.2,88.5
2018-01-07,06:27:22 AM,75.2,88.4
2018-01-07,06:28:48 AM,75.2,88.5
2018-01-07,06:30:14 AM,75.3,88.4
2018-01-07,06:31:41 AM,75.3,88.3
2018-01-07,06:33:07 AM,75.4,88.3
2018-01-07,06:34:34 AM,75.5,88.2
2018-01-07,06:36:00 AM,75.6,88.2
2018-01-07,06:37:26 AM,75.6,88.2
2018-01-07,06:38:53 AM,75.6,88.2
2018-01-07,06:40:19 AM,75.5,88.3
2018-01-07,06:41:46 AM,75.6,88.3
2018-01-07,06:43:12 AM,75.7,88.2
2018-01-07,06:44:38 AM,75.8,88.2
2018-01-07,06:46:05 AM,75.8,88.3
2018-01-07,06:47:31 AM,75.8,88.3
2018-01-07,06:48:58 AM,75.7,88.3
2018-01-07,06:50:24 AM,75.6,88.2
2018-01-07,06:51:50 AM,75.5,88.3
2018-01-07,06:53:17 AM,75.4,88.3
2018-01-07,06:54:43 AM,75.3,88.4
2018-01-07,06:56:10 AM,75.2,88.4
2018-01-07,06:57:36 AM,75.2,88.4
2018-01-07,06:59:02 AM,75.2,88.5
2018-01-07,07:00:29 AM,75.1,88.5
2018-01-07,07:01:55 AM,75.1,88.4
2018-01-07,07:03:22 AM,75.1,88.4
2018-01-07,07:04:48 AM,75.0,88.5
2018-01-07,07:06:14 AM,75.1,88.6
2018-01-07,07:07:41 AM,75.1,88.6
2018-01-07,07:09:07 AM,75.2,88.6
2018-01-07,07:10:34 AM,75.2,88.6
2018-01-07,07:12:00 AM,75.1,88.5
2018-01-07,07:13:26 AM,75.0,88.5
2018-01-07,07:14:53 AM,74.9,88.4
2018-01-07,07:16:19 AM,74.8,88.3
2018-01-07,07:17:46 AM,74.9,88.3
2018-01-07,07:19:12 AM,74.9,88.3
2018-01-07,07:20:38 AM,75.0,88.4
2018-01-07,07:22:05 AM,75.0,88.5
2018-01-07,07:23:31 AM,75.1,88.4
2018-01-07,07:24:58 AM,75.0,88.5
2018-01-07,07:26:24 AM,75.0,88.5
2018-01-07,07:27:50 AM,75.0,88.6
2018-01-07,07:29:17 AM,75.0,88.7
2018-01-07,07:30:43 AM,75.0,88.6
2018-01-07,07:32:10 AM,75.0,88.6
2018-01-07,07:33:36 AM,74.9,88.6
2018-01-07,07:35:02 AM,74.9,88.6
2018-01-07,07:36:29 AM,74.8,88.5
2018-01-07,07:37:55 AM,74.8,88.5
2018-01-07,07:39:22 AM,74.8,88.4
2018-01-07,07:40:48 AM,74.8,88.5
2018-01-07,07:42:14 AM,74.9,88.5
2018-01-07,07:43:41 AM,75.0,88.5
2018-01-07,07:45:07 AM,75.0,88.5
2018-01-07,07:46:34 AM,75.1,88.5
2018-01-07,07:48:00 AM,75.1,88.6
2018-01-07,07:49:26 AM,75.1,88.5
2018-01-07,07:50:53 AM,75.0,88.5
2018-01-07,07:52:19 AM,75.1,88.6
2018-01-07,07:53:46 AM,75.0,88.5
2018-01-07,07:55:12 AM,75.0,88.4
2018-01-07,07:56:38 AM,75.0,88.4
2018-01-07,07:58:05 AM,74.9,88.4
2018-01-07,07:59:31 AM,74.8,88.4
2018-01-07,08:00:58 AM,74.9,88.5
2018-01-07,08:02:24 AM,74.9,88.4
2018-01-07,08:03:50 AM,74.8,88.4
2018-01-07,08:05:17 AM,74.7,88.4
2018-01-07,08:06:43 AM,74.6,88.5
2018-01-07,08:08:10 AM,74.6,88.6
2018-01-07,08:09:36 AM,74.6,88.7
2018-01-07,08:11:02 AM,74.6,88.7
2018-01-07,08:12:29 AM,74.5,88.6
2018-01-07,08:13:55 AM,74.5,88.7
2018-01-07,08:15:22 AM,74.5,88.7
2018-01-07,08:16:48 AM,74.6,88.7
2018-01-07,08:18:14 AM,74.6,88.7
2018-01-07,08:19:41 AM,74.6,88.7
2018-01-07,08:21:07 AM,74.6,88.7
2018-01-07,08:22:34 AM,74.6,88.8
2018-01-07,08:24:00 AM,74.7,88.8
2018-01-07,08:25:26 AM,74.7,88.8
2018-01-07,08:26:53 AM,74.7,88.8
2018-01-07,08:28:19 AM,74.8,88.7
2018-01-07,08:29:46 AM,74.7,88.7
2018-01-07,08:31:12 AM,74.7,88.8
2018-01-07,08:32:38 AM,74.7,88.8
2018-01-07,08:34:05 AM,74.7,88.9
2018-01-07,08:35:31 AM,74.8,89.0
2018-01-07,08:36:58 AM,74.8,89.0
2018-01-07,08:38:24 AM,74.9,89.0
2018-01-07,08:39:50 AM,75.0,89.0
2018-01-07,08:41:17 AM,75.0,88.9
2018-01-07,08:42:43 AM,74.9,88.8
2018-01-07,08:44:10 AM,75.0,88.7
2018-01-07,08:45:36 AM,75.1,88.7
2018-01-07,08:47:02 AM,75.1,88.6
2018-01-07,08:48:29 AM,75.1,88.7
2018-01-07,08:49:55 AM,75.0,88.8
2018-01-07,08:51:22 AM,75.0,88.7
2018-01-07,08:52:48 AM,75.1,88.8
2018-01-07,08:54:14 AM,75.1,88.7
2018-01-07,08:55:41 AM,75.2,88.7
2018-01-07,08:57:07 AM,75.2,88.7
2018-01-07,08:58:34 AM,75.2,88.8
2018-01-07,09:00:00 AM,75.3,88.9
2018-01-07,09:01:26 AM,75.3,88.8
2018-01-07,09:02:53 AM,75.2,88.8
2018-01-07,09:04:19 AM,75.3,88.7
2018-01-07,09:05:46 AM,75.3,88.7
2018-01-07,09:07:12 AM,75.3,88.8
2018-01-07,09:08:38 AM,75.4,88.9
2018-01-07,09:10:05 AM,75.3,88.8
2018-01-07,09:11:31 AM,75.3,88.8
2018-01-07,09:12:58 AM,75.3,88.9
2018-01-07,09:14:24 AM,75.4,88.9
2018-01-07,09:15:50 AM,75.5,88.8
2018-01-07,09:17:17 AM,75.4,88.8
2018-01-07,09:18:43 AM,75.4,88.7
2018-01-07,09:20:10 AM,75.3,88.8
2018-01-07,09:21:36 AM,75.4,88.8
2018-01-07,09:23:02 AM,75.4,88.8
2018-01-07,09:24:29 AM,75.4,88.9
2018-01-07,09:25:55 AM,75.4,88.9
2018-01-07,09:27:22 AM,75.4,88.9
2018-01-07,09:28:48 AM,75.4,88.9
2018-01-07,09:30:14 AM,75.3,88.9
2018-01-07,09:31:41 AM,75.2,88.8
2018-01-07,09:33:07 AM,75.2,88.9
2018-01-07,09:34:34 AM,75.2,89.0
2018-01-07,09:36:00 AM,75.2,88.9
2018-01-07,09:37:26 AM,75.1,88.9
2018-01-07,09:38:53 AM,75.1,88.9
2018-01-07,09:40:19 AM,75.2,89.0
2018-01-07,09:41:46 AM,75.2,88.9
2018-01-07,09:43:12 AM,75.2,88.9
2018-01-07,09:44:38 AM,75.2,88.9
2018-01-07,09:46:05 AM,75.3,88.8
2018-01-07,09:47:31 AM,75.4,88.8
2018-01-07,09:48:58 AM,75.4,88.9
2018-01-07,09:50:24 AM,75.3,88.9
2018-01-07,09:51:50 AM,75.2,88.9
2018-01-07,09:53:17 AM,75.2,88.8
2018-01-07,09:54:43 AM,75.1,88.8
2018-01-07,09:56:10 AM,75.2,88.8
2018-01-07,09:57:36 AM,75.1,88.8
2018-01-07,09:59:02 AM,75.1,88.8
2018-01-07,10:00:29 AM,75.0,88.7
2018-01-07,10:01:55 AM,75.0,88.6
2018-01-07,10:03:22 AM,75.0,88.5
2018-01-07,10:04:48 AM,75.0,88.5
2018-01-07,10:06:14 AM,75.0,88.5
2018-01-07,10:07:41 AM,75.0,88.5
2018-01-07,10:09:07 AM,75.1,88.4
2018-01-07,10:10:34 AM,75.0,88.4
2018-01-07,10:12:00 AM,74.9,88.4
2018-01-07,10:13:26 AM,74.9,88.4
2018-01-07,10:14:53 AM,74.8,88.5
2018-01-07,10:16:19 AM,74.9,88.6
2018-01-07,10:17:46 AM,74.9,88.6
2018-01-07,10:19:12 AM,74.9,88.5
2018-01-07,10:20:38 AM,74.9,88.6
2018-01-07,10:22:05 AM,74.9,88.5
2018-01-07,10:23:31 AM,75.0,88.4
2018-01-07,10:24:58 AM,75.1,88.4
2018-01-07,10:26:24 AM,75.0,88.4
2018-01-07,10:27:50 AM,75.1,88.4
2018-01-07,10:29:17 AM,75.1,88.5
2018-01-07,10:30:43 AM,75.1,88.5
2018-01-07,10:32:10 AM,75.0,88.6
2018-01-07,10:33:36 AM,75.1,88.6
2018-01-07,10:35:02 AM,75.1,88.5
2018-01-07,10:36:29 AM,75.2,88.5
2018-01-07,10:37:55 AM,75.2,88.6
2018-01-07,10:39:22 AM,75.1,88.6
2018-01-07,10:40:48 AM,75.1,88.6
2018-01-07,10:42:14 AM,75.2,88.6
2018-01-07,10:43:41 AM,75.2,88.6
2018-01-07,10:45:07 AM,75.2,88.6
2018-01-07,10:46:34 AM,75.1,88.6
2018-01-07,10:48:00 AM,75.1,88.7
2018-01-07,10:49:26 AM,75.1,88.8
2018-01-07,10:50:53 AM,75.2,88.8
2018-01-07,10:52:19 AM,75.2,88.9
2018-01-07,10:53:46 AM,75.2,89.0
2018-01-07,10:55:12 AM,75.3,89.0
2018-01-07,10:56:38 AM,75.3,89.1
2018-01-07,10:58:05 AM,75.2,89.1
2018-01-07,10:59:31 AM,75.2,89.1
2018-01-07,11:00:58 AM,75.3,89.1
2018-01-07,11:02:24 AM,75.3,89.1
2018-01-07,11:03:50 AM,75.2,89.0
2018-01-07,11:05:17 AM,75.2,89.0
2018-01-07,11:06:43 AM,75.2,89.0
2018-01-07,11:08:10 AM,75.2,89.0
2018-01-07,11:09:36 AM,75.3,88.9
2018-01-07,11:11:02 AM,75.2,89.0
2018-01-07,11:12:29 AM,75.1,88.9
2018-01-07,11:13:55 AM,75.1,88.8
2018-01-07,11:15:22 AM,75.2,88.7
2018-01-07,11:16:48 AM,75.1,88.7
2018-01-07,11:18:14 AM,75.2,88.7
2018-01-07,11:19:41 AM,75.1,88.6
2018-01-07,11:21:07 AM,75.2,88.6
2018-01-07,11:22:34 AM,75.3,88.7
2018-01-07,11:24:00 AM,75.2,88.6
2018-01-07,11:25:26 AM,75.2,88.6
2018-01-07,11:26:53 AM,75.1,88.7
2018-01-07,11:28:19 AM,75.1,88.6
2018-01-07,11:29:46 AM,75.2,88.6
2018-01-07,11:31:12 AM,75.2,88.5
2018-01-07,11:32:38 AM,75.3,88.5
2018-01-07,11:34:05 AM,75.4,88.5
2018-01-07,11:35:31 AM,75.4,88.4
2018-01-07,11:36:58 AM,75.4,88.4
2018-01-07,11:38:24 AM,75.5,88.4
2018-01-07,11:39:50 AM,75.5,88.4
2018-01-07,11:41:17 AM,75.4,88.5
2018-01-07,11:42:43 AM,75.4,88.5
2018-01-07,11:44:10 AM,75.4,88.5
2018-01-07,11:45:36 AM,75.5,88.5
2018-01-07,11:47:02 AM,75.4,88.4
2018-01-07,11:48:29 AM,75.4,88.4
2018-01-07,11:49:55 AM,75.3,88.4
2018-01-07,11:51:22 AM,75.4,88.4
2018-01-07,11:52:48 AM,75.3,88.3
2018-01-07,11:54:14 AM,75.4,88.4
2018-01-07,11:55:41 AM,75.4,88.4
2018-01-07,11:57:07 AM,75.3,88.5
2018-01-07,11:58:34 AM,75.2,88.4
2018-01-07,12:00:00 PM,75.2,88.3
2018-01-07,12:01:26 PM,75.2,88.3
2018-01-07,12:02:53 PM,75.2,88.4
2018-01-07,12:04:19 PM,75.2,88.4
2018-01-07,12:05:46 PM,75.2,88.3
2018-01-07,12:07:12 PM,75.2,88.3
2018-01-07,12:08:38 PM,75.1,88.3
2018-01-07,12:10:05 PM,75.2,88.3
2018-01-07,12:11:31 PM,75.3,88.3
2018-01-07,12:12:58 PM,75.3,88.3
2018-01-07,12:14:24 PM,75.4,88.3
2018-01-07,12:15:50 PM,75.3,88.4
2018-01-07,12:17:17 PM,75.2,88.4
2018-01-07,12:18:43 PM,75.3,88.3
2018-01-07,12:20:10 PM,75.3,88.4
2018-01-07,12:21:36 PM,75.3,88.5
2018-01-07,12:23:02 PM,75.3,88.5
2018-01-07,12:24:29 PM,75.4,88.6
2018-01-07,12:25:55 PM,75.5,88.7
2018-01-07,12:27:22 PM,75.5,88.8
2018-01-07,12:28:48 PM,75.5,88.8
2018-01-07,12:30:14 PM,75.4,88.9
2018-01-07,12:31:41 PM,75.3,88.8
2018-01-07,12:33:07 PM,75.2,88.9
2018-01-07,12:34:34 PM,75.2,88.9
2018-01-07,12:36:00 PM,75.3,88.9
2018-01-07,12:37:26 PM,75.4,89.0
2018-01-07,12:38:53 PM,75.3,89.0
2018-01-07,12:40:19 PM,75.4,88.9
